Обработка видео: 1.mp4, 2025-10-21 17:33:08.911871
Всего кадров: 656, Кадров с QR-кодом: 642
Кадр 323: Данные: https://github.com/Cube-module, Координаты: [(604, 340), (1163, 342), (1156, 880), (617, 885)], Уверенность: 0.00
Кадр 324: Данные: https://github.com/Cube-module, Координаты: [(610, 339), (1162, 342), (1155, 876), (621, 878)], Уверенность: 0.00
Кадр 325: Данные: https://github.com/Cube-module, Координаты: [(615, 337), (1163, 339), (1156, 869), (626, 871)], Уверенность: 0.00
Кадр 326: Данные: https://github.com/Cube-module, Координаты: [(621, 334), (1164, 336), (1156, 859), (634, 862)], Уверенность: 0.00
Кадр 327: Данные: https://github.com/Cube-module, Координаты: [(629, 331), (1165, 333), (1158, 850), (638, 855)], Уверенность: 0.00
Кадр 328: Данные: https://github.com/Cube-module, Координаты: [(637, 328), (1166, 330), (1159, 841), (648, 846)], Уверенность: 0.00
Кадр 329: Данные: https://github.com/Cube-module, Координаты: [(646, 325), (1168, 328), (1160, 832), (655, 833)], Уверенность: 0.00
Кадр 330: Данные: https://github.com/Cube-module, Координаты: [(653, 323), (1170, 324), (1163, 824), (663, 829)], Уверенность: 0.00
Кадр 331: Данные: https://github.com/Cube-module, Координаты: [(660, 320), (1172, 322), (1164, 816), (670, 821)], Уверенность: 0.00
Кадр 332: Данные: https://github.com/Cube-module, Координаты: [(669, 319), (1173, 322), (1166, 810), (677, 815)], Уверенность: 0.00
Кадр 333: Данные: https://github.com/Cube-module, Координаты: [(678, 320), (1175, 321), (1168, 803), (687, 809)], Уверенность: 0.00
Кадр 334: Данные: https://github.com/Cube-module, Координаты: [(684, 320), (1176, 322), (1169, 798), (694, 803)], Уверенность: 0.00
Кадр 335: Данные: https://github.com/Cube-module, Координаты: [(691, 322), (1177, 324), (1170, 796), (699, 798)], Уверенность: 0.00
Кадр 336: Данные: https://github.com/Cube-module, Координаты: [(698, 322), (1178, 325), (1171, 789), (709, 793)], Уверенность: 0.00
Кадр 337: Данные: https://github.com/Cube-module, Координаты: [(706, 325), (1179, 327), (1172, 785), (714, 789)], Уверенность: 0.00
Кадр 338: Данные: https://github.com/Cube-module, Координаты: [(713, 327), (1179, 329), (1172, 782), (723, 784)], Уверенность: 0.00
Кадр 339: Данные: https://github.com/Cube-module, Координаты: [(721, 330), (1180, 330), (1174, 778), (729, 780)], Уверенность: 0.00
Кадр 340: Данные: https://github.com/Cube-module, Координаты: [(726, 331), (1181, 333), (1174, 773), (736, 776)], Уверенность: 0.00
Кадр 341: Данные: https://github.com/Cube-module, Координаты: [(732, 334), (1182, 334), (1175, 770), (740, 774)], Уверенность: 0.00
Кадр 342: Данные: https://github.com/Cube-module, Координаты: [(739, 335), (1182, 338), (1175, 768), (747, 772)], Уверенность: 0.00
Кадр 343: Данные: https://github.com/Cube-module, Координаты: [(744, 341), (1181, 341), (1175, 767), (751, 770)], Уверенность: 0.00
Кадр 344: Данные: https://github.com/Cube-module, Координаты: [(749, 344), (1181, 344), (1174, 766), (755, 768)], Уверенность: 0.00
Кадр 345: Данные: https://github.com/Cube-module, Координаты: [(755, 346), (1180, 347), (1174, 763), (759, 766)], Уверенность: 0.00
Кадр 346: Данные: https://github.com/Cube-module, Координаты: [(756, 349), (1179, 349), (1173, 760), (761, 764)], Уверенность: 0.00
Кадр 347: Данные: https://github.com/Cube-module, Координаты: [(762, 350), (1179, 351), (1174, 757), (766, 762)], Уверенность: 0.00
Кадр 348: Данные: https://github.com/Cube-module, Координаты: [(765, 351), (1178, 351), (1174, 758), (769, 759)], Уверенность: 0.00
Кадр 349: Данные: https://github.com/Cube-module, Координаты: [(766, 352), (1177, 352), (1172, 752), (771, 756)], Уверенность: 0.00
Кадр 350: Данные: https://github.com/Cube-module, Координаты: [(769, 352), (1177, 352), (1170, 749), (773, 753)], Уверенность: 0.00
Кадр 351: Данные: https://github.com/Cube-module, Координаты: [(771, 352), (1177, 352), (1170, 746), (776, 750)], Уверенность: 0.00
Кадр 352: Данные: https://github.com/Cube-module, Координаты: [(773, 351), (1176, 351), (1170, 743), (778, 747)], Уверенность: 0.00
Кадр 353: Данные: https://github.com/Cube-module, Координаты: [(775, 350), (1177, 350), (1170, 740), (780, 744)], Уверенность: 0.00
Кадр 354: Данные: https://github.com/Cube-module, Координаты: [(777, 348), (1177, 348), (1170, 737), (781, 741)], Уверенность: 0.00
Кадр 355: Данные: https://github.com/Cube-module, Координаты: [(779, 347), (1177, 347), (1170, 736), (783, 738)], Уверенность: 0.00
Кадр 356: Данные: https://github.com/Cube-module, Координаты: [(780, 346), (1177, 346), (1171, 734), (784, 736)], Уверенность: 0.00
Кадр 357: Данные: https://github.com/Cube-module, Координаты: [(781, 345), (1178, 345), (1171, 731), (786, 735)], Уверенность: 0.00
Кадр 358: Данные: https://github.com/Cube-module, Координаты: [(782, 344), (1178, 344), (1172, 733), (787, 733)], Уверенность: 0.00
Кадр 359: Данные: https://github.com/Cube-module, Координаты: [(783, 344), (1179, 344), (1172, 729), (788, 733)], Уверенность: 0.00
Кадр 360: Данные: https://github.com/Cube-module, Координаты: [(785, 344), (1179, 343), (1173, 728), (789, 732)], Уверенность: 0.00
Кадр 361: Данные: https://github.com/Cube-module, Координаты: [(784, 343), (1179, 343), (1175, 730), (789, 731)], Уверенность: 0.00
Кадр 362: Данные: https://github.com/Cube-module, Координаты: [(784, 342), (1180, 342), (1174, 726), (790, 730)], Уверенность: 0.00
Кадр 363: Данные: https://github.com/Cube-module, Координаты: [(786, 340), (1180, 340), (1174, 725), (790, 728)], Уверенность: 0.00
Кадр 364: Данные: https://github.com/Cube-module, Координаты: [(786, 339), (1181, 339), (1175, 724), (791, 727)], Уверенность: 0.00
Кадр 365: Данные: https://github.com/Cube-module, Координаты: [(789, 337), (1183, 338), (1176, 724), (792, 726)], Уверенность: 0.00
Кадр 366: Данные: https://github.com/Cube-module, Координаты: [(788, 336), (1184, 336), (1178, 722), (792, 725)], Уверенность: 0.00
Кадр 367: Данные: https://github.com/Cube-module, Координаты: [(788, 335), (1185, 333), (1179, 721), (793, 725)], Уверенность: 0.00
Кадр 368: Данные: https://github.com/Cube-module, Координаты: [(789, 334), (1187, 332), (1181, 721), (794, 725)], Уверенность: 0.00
Кадр 369: Данные: https://github.com/Cube-module, Координаты: [(790, 333), (1190, 331), (1183, 721), (795, 725)], Уверенность: 0.00
Кадр 370: Данные: https://github.com/Cube-module, Координаты: [(791, 332), (1192, 332), (1185, 722), (796, 725)], Уверенность: 0.00
Кадр 371: Данные: https://github.com/Cube-module, Координаты: [(793, 331), (1194, 331), (1190, 724), (797, 725)], Уверенность: 0.00
Кадр 372: Данные: https://github.com/Cube-module, Координаты: [(794, 330), (1197, 330), (1190, 722), (799, 725)], Уверенность: 0.00
Кадр 373: Данные: https://github.com/Cube-module, Координаты: [(797, 329), (1200, 329), (1193, 723), (801, 725)], Уверенность: 0.00
Кадр 374: Данные: https://github.com/Cube-module, Координаты: [(797, 328), (1202, 328), (1195, 725), (802, 725)], Уверенность: 0.00
Кадр 375: Данные: https://github.com/Cube-module, Координаты: [(799, 328), (1205, 328), (1197, 726), (804, 726)], Уверенность: 0.00
Кадр 376: Данные: https://github.com/Cube-module, Координаты: [(801, 329), (1207, 327), (1199, 726), (805, 728)], Уверенность: 0.00
Кадр 377: Данные: https://github.com/Cube-module, Координаты: [(802, 328), (1210, 330), (1202, 727), (806, 729)], Уверенность: 0.00
Кадр 378: Данные: https://github.com/Cube-module, Координаты: [(803, 328), (1212, 330), (1204, 730), (807, 730)], Уверенность: 0.00
Кадр 379: Данные: https://github.com/Cube-module, Координаты: [(804, 329), (1214, 331), (1206, 729), (808, 732)], Уверенность: 0.00
Кадр 380: Данные: https://github.com/Cube-module, Координаты: [(805, 331), (1215, 329), (1207, 731), (809, 734)], Уверенность: 0.00
Кадр 381: Данные: https://github.com/Cube-module, Координаты: [(805, 330), (1217, 332), (1209, 732), (809, 735)], Уверенность: 0.00
Кадр 382: Данные: https://github.com/Cube-module, Координаты: [(806, 332), (1217, 332), (1209, 733), (809, 736)], Уверенность: 0.00
Кадр 383: Данные: https://github.com/Cube-module, Координаты: [(805, 331), (1219, 333), (1210, 735), (809, 738)], Уверенность: 0.00
Кадр 384: Данные: https://github.com/Cube-module, Координаты: [(806, 332), (1219, 332), (1211, 737), (809, 739)], Уверенность: 0.00
Кадр 385: Данные: https://github.com/Cube-module, Координаты: [(805, 332), (1220, 333), (1211, 740), (808, 740)], Уверенность: 0.00
Кадр 386: Данные: https://github.com/Cube-module, Координаты: [(802, 333), (1220, 333), (1212, 739), (807, 742)], Уверенность: 0.00
Кадр 387: Данные: https://github.com/Cube-module, Координаты: [(801, 332), (1221, 334), (1211, 742), (805, 744)], Уверенность: 0.00
Кадр 388: Данные: https://github.com/Cube-module, Координаты: [(799, 334), (1220, 334), (1211, 745), (804, 745)], Уверенность: 0.00
Кадр 389: Данные: https://github.com/Cube-module, Координаты: [(800, 333), (1220, 335), (1211, 745), (804, 747)], Уверенность: 0.00
Кадр 390: Данные: https://github.com/Cube-module, Координаты: [(797, 335), (1219, 335), (1211, 747), (801, 749)], Уверенность: 0.00
Кадр 391: Данные: https://github.com/Cube-module, Координаты: [(796, 336), (1219, 336), (1210, 747), (799, 750)], Уверенность: 0.00
Кадр 392: Данные: https://github.com/Cube-module, Координаты: [(797, 336), (1219, 337), (1210, 750), (798, 752)], Уверенность: 0.00
Кадр 393: Данные: https://github.com/Cube-module, Координаты: [(793, 337), (1218, 337), (1210, 751), (797, 754)], Уверенность: 0.00
Кадр 394: Данные: https://github.com/Cube-module, Координаты: [(791, 338), (1218, 338), (1210, 753), (796, 756)], Уверенность: 0.00
Кадр 395: Данные: https://github.com/Cube-module, Координаты: [(790, 337), (1218, 339), (1209, 754), (795, 758)], Уверенность: 0.00
Кадр 396: Данные: https://github.com/Cube-module, Координаты: [(789, 338), (1218, 338), (1210, 756), (793, 758)], Уверенность: 0.00
Кадр 397: Данные: https://github.com/Cube-module, Координаты: [(789, 337), (1219, 337), (1211, 758), (793, 759)], Уверенность: 0.00
Кадр 398: Данные: https://github.com/Cube-module, Координаты: [(787, 334), (1220, 336), (1211, 755), (792, 759)], Уверенность: 0.00
Кадр 399: Данные: https://github.com/Cube-module, Координаты: [(786, 332), (1221, 334), (1211, 756), (790, 758)], Уверенность: 0.00
Кадр 400: Данные: https://github.com/Cube-module, Координаты: [(784, 331), (1222, 333), (1212, 757), (790, 759)], Уверенность: 0.00
Кадр 401: Данные: https://github.com/Cube-module, Координаты: [(784, 330), (1223, 332), (1213, 758), (789, 760)], Уверенность: 0.00
Кадр 402: Данные: https://github.com/Cube-module, Координаты: [(784, 330), (1223, 330), (1214, 757), (788, 760)], Уверенность: 0.00
Кадр 403: Данные: https://github.com/Cube-module, Координаты: [(782, 327), (1225, 329), (1215, 758), (787, 760)], Уверенность: 0.00
Кадр 404: Данные: https://github.com/Cube-module, Координаты: [(782, 325), (1225, 327), (1216, 758), (786, 760)], Уверенность: 0.00
Кадр 405: Данные: https://github.com/Cube-module, Координаты: [(781, 324), (1227, 326), (1217, 758), (786, 761)], Уверенность: 0.00
Кадр 406: Данные: https://github.com/Cube-module, Координаты: [(781, 323), (1228, 325), (1218, 758), (785, 761)], Уверенность: 0.00
Кадр 407: Данные: https://github.com/Cube-module, Координаты: [(782, 322), (1230, 323), (1219, 759), (785, 762)], Уверенность: 0.00
Кадр 408: Данные: https://github.com/Cube-module, Координаты: [(779, 320), (1230, 322), (1220, 760), (784, 762)], Уверенность: 0.00
Кадр 409: Данные: https://github.com/Cube-module, Координаты: [(781, 320), (1232, 321), (1221, 760), (784, 763)], Уверенность: 0.00
Кадр 410: Данные: https://github.com/Cube-module, Координаты: [(779, 320), (1233, 322), (1223, 762), (784, 765)], Уверенность: 0.00
Кадр 411: Данные: https://github.com/Cube-module, Координаты: [(780, 319), (1235, 321), (1224, 764), (784, 766)], Уверенность: 0.00
Кадр 412: Данные: https://github.com/Cube-module, Координаты: [(779, 319), (1236, 321), (1226, 764), (784, 766)], Уверенность: 0.00
Кадр 413: Данные: https://github.com/Cube-module, Координаты: [(780, 318), (1239, 320), (1228, 765), (784, 767)], Уверенность: 0.00
Кадр 414: Данные: https://github.com/Cube-module, Координаты: [(781, 317), (1242, 319), (1231, 766), (785, 768)], Уверенность: 0.00
Кадр 415: Данные: https://github.com/Cube-module, Координаты: [(782, 316), (1245, 319), (1234, 769), (787, 769)], Уверенность: 0.00
Кадр 416: Данные: https://github.com/Cube-module, Координаты: [(784, 316), (1249, 318), (1237, 769), (788, 771)], Уверенность: 0.00
Кадр 417: Данные: https://github.com/Cube-module, Координаты: [(786, 316), (1253, 318), (1240, 771), (790, 773)], Уверенность: 0.00
Кадр 418: Данные: https://github.com/Cube-module, Координаты: [(788, 315), (1257, 317), (1244, 772), (791, 774)], Уверенность: 0.00
Кадр 419: Данные: https://github.com/Cube-module, Координаты: [(791, 315), (1262, 317), (1249, 775), (794, 775)], Уверенность: 0.00
Кадр 420: Данные: https://github.com/Cube-module, Координаты: [(794, 314), (1267, 317), (1253, 775), (798, 777)], Уверенность: 0.00
Кадр 421: Данные: https://github.com/Cube-module, Координаты: [(798, 314), (1273, 317), (1259, 776), (802, 778)], Уверенность: 0.00
Кадр 422: Данные: https://github.com/Cube-module, Координаты: [(803, 313), (1280, 316), (1264, 777), (805, 779)], Уверенность: 0.00
Кадр 423: Данные: https://github.com/Cube-module, Координаты: [(807, 313), (1286, 315), (1270, 778), (810, 780)], Уверенность: 0.00
Кадр 424: Данные: https://github.com/Cube-module, Координаты: [(812, 312), (1293, 316), (1277, 781), (815, 781)], Уверенность: 0.00
Кадр 425: Данные: https://github.com/Cube-module, Координаты: [(818, 314), (1299, 316), (1283, 781), (820, 783)], Уверенность: 0.00
Кадр 426: Данные: https://github.com/Cube-module, Координаты: [(823, 313), (1305, 315), (1289, 782), (825, 784)], Уверенность: 0.00
Кадр 427: Данные: https://github.com/Cube-module, Координаты: [(828, 313), (1312, 315), (1295, 783), (830, 785)], Уверенность: 0.00
Кадр 428: Данные: https://github.com/Cube-module, Координаты: [(833, 313), (1318, 316), (1301, 784), (838, 786)], Уверенность: 0.00
Кадр 429: Данные: https://github.com/Cube-module, Координаты: [(839, 313), (1324, 316), (1307, 787), (841, 787)], Уверенность: 0.00
Кадр 430: Данные: https://github.com/Cube-module, Координаты: [(846, 316), (1331, 319), (1314, 789), (848, 789)], Уверенность: 0.00
Кадр 431: Данные: https://github.com/Cube-module, Координаты: [(851, 315), (1337, 319), (1319, 790), (854, 790)], Уверенность: 0.00
Кадр 432: Данные: https://github.com/Cube-module, Координаты: [(857, 317), (1343, 320), (1325, 792), (859, 791)], Уверенность: 0.00
Кадр 433: Данные: https://github.com/Cube-module, Координаты: [(862, 318), (1350, 321), (1331, 793), (862, 793)], Уверенность: 0.00
Кадр 434: Данные: https://github.com/Cube-module, Координаты: [(867, 319), (1356, 322), (1336, 795), (867, 795)], Уверенность: 0.00
Кадр 435: Данные: https://github.com/Cube-module, Координаты: [(872, 319), (1361, 322), (1341, 796), (874, 795)], Уверенность: 0.00
Кадр 436: Данные: https://github.com/Cube-module, Координаты: [(877, 319), (1367, 321), (1347, 796), (877, 796)], Уверенность: 0.00
Кадр 437: Данные: https://github.com/Cube-module, Координаты: [(881, 318), (1372, 321), (1352, 796), (881, 796)], Уверенность: 0.00
Кадр 438: Данные: https://github.com/Cube-module, Координаты: [(885, 317), (1378, 319), (1358, 797), (885, 797)], Уверенность: 0.00
Кадр 439: Данные: https://github.com/Cube-module, Координаты: [(889, 316), (1384, 318), (1363, 798), (887, 798)], Уверенность: 0.00
Кадр 440: Данные: https://github.com/Cube-module, Координаты: [(892, 316), (1388, 317), (1368, 799), (890, 797)], Уверенность: 0.00
Кадр 441: Данные: https://github.com/Cube-module, Координаты: [(895, 312), (1392, 314), (1373, 798), (894, 798)], Уверенность: 0.00
Кадр 442: Данные: https://github.com/Cube-module, Координаты: [(896, 309), (1396, 312), (1376, 797), (894, 797)], Уверенность: 0.00
Кадр 443: Данные: https://github.com/Cube-module, Координаты: [(897, 307), (1399, 309), (1378, 796), (896, 796)], Уверенность: 0.00
Кадр 444: Данные: https://github.com/Cube-module, Координаты: [(897, 304), (1401, 306), (1380, 796), (894, 794)], Уверенность: 0.00
Кадр 445: Данные: https://github.com/Cube-module, Координаты: [(895, 302), (1402, 304), (1381, 796), (894, 795)], Уверенность: 0.00
Кадр 446: Данные: https://github.com/Cube-module, Координаты: [(892, 298), (1402, 301), (1381, 796), (890, 794)], Уверенность: 0.00
Кадр 447: Данные: https://github.com/Cube-module, Координаты: [(889, 296), (1401, 299), (1379, 796), (886, 794)], Уверенность: 0.00
Кадр 448: Данные: https://github.com/Cube-module, Координаты: [(884, 296), (1398, 298), (1376, 797), (883, 796)], Уверенность: 0.00
Кадр 449: Данные: https://github.com/Cube-module, Координаты: [(878, 294), (1394, 297), (1372, 798), (875, 798)], Уверенность: 0.00
Кадр 450: Данные: https://github.com/Cube-module, Координаты: [(871, 294), (1389, 297), (1367, 799), (869, 799)], Уверенность: 0.00
Кадр 451: Данные: https://github.com/Cube-module, Координаты: [(864, 293), (1384, 296), (1361, 801), (864, 801)], Уверенность: 0.00
Кадр 452: Данные: https://github.com/Cube-module, Координаты: [(854, 293), (1377, 295), (1356, 802), (854, 802)], Уверенность: 0.00
Кадр 453: Данные: https://github.com/Cube-module, Координаты: [(845, 292), (1371, 295), (1347, 804), (847, 803)], Уверенность: 0.00
Кадр 454: Данные: https://github.com/Cube-module, Координаты: [(836, 291), (1363, 295), (1340, 806), (837, 805)], Уверенность: 0.00
Кадр 455: Данные: https://github.com/Cube-module, Координаты: [(826, 292), (1355, 296), (1332, 809), (827, 808)], Уверенность: 0.00
Кадр 456: Данные: https://github.com/Cube-module, Координаты: [(814, 294), (1347, 297), (1324, 812), (817, 811)], Уверенность: 0.00
Кадр 457: Данные: https://github.com/Cube-module, Координаты: [(803, 295), (1337, 300), (1314, 815), (806, 814)], Уверенность: 0.00
Кадр 458: Данные: https://github.com/Cube-module, Координаты: [(792, 297), (1327, 303), (1304, 817), (795, 819)], Уверенность: 0.00
Кадр 459: Данные: None, Координаты: (1388, 335, 99, 99), Уверенность: 0.37
Кадр 460: Данные: https://github.com/Cube-module, Координаты: [(769, 306), (1304, 309), (1283, 827), (773, 827)], Уверенность: 0.00
Кадр 461: Данные: None, Координаты: (1366, 343, 99, 99), Уверенность: 0.38
Кадр 462: Данные: https://github.com/Cube-module, Координаты: [(746, 315), (1283, 320), (1262, 837), (750, 837)], Уверенность: 0.00
Кадр 463: Данные: https://github.com/Cube-module, Координаты: [(733, 322), (1271, 324), (1254, 844), (737, 844)], Уверенность: 0.00
Кадр 464: Данные: https://github.com/Cube-module, Координаты: [(718, 330), (1260, 330), (1239, 849), (725, 852)], Уверенность: 0.00
Кадр 465: Данные: https://github.com/Cube-module, Координаты: [(708, 334), (1249, 338), (1228, 857), (714, 860)], Уверенность: 0.00
Кадр 466: Данные: None, Координаты: (62, 387, 99, 99), Уверенность: 0.36
Кадр 467: Данные: https://github.com/Cube-module, Координаты: [(685, 351), (1226, 353), (1207, 873), (693, 873)], Уверенность: 0.00
Кадр 468: Данные: None, Координаты: (36, 390, 99, 99), Уверенность: 0.36
Кадр 469: Данные: https://github.com/Cube-module, Координаты: [(661, 366), (1203, 368), (1186, 888), (670, 888)], Уверенность: 0.00
Кадр 470: Данные: https://github.com/Cube-module, Координаты: [(653, 372), (1192, 377), (1173, 891), (659, 897)], Уверенность: 0.00
Кадр 471: Данные: https://github.com/Cube-module, Координаты: [(642, 381), (1182, 383), (1164, 902), (649, 903)], Уверенность: 0.00
Кадр 472: Данные: None, Координаты: (5, 648, 99, 99), Уверенность: 0.36
Кадр 473: Данные: https://github.com/Cube-module, Координаты: [(619, 396), (1159, 399), (1142, 918), (628, 918)], Уверенность: 0.00
Кадр 474: Данные: None, Координаты: (1220, 434, 99, 99), Уверенность: 0.36
Кадр 475: Данные: https://github.com/Cube-module, Координаты: [(598, 410), (1135, 412), (1122, 927), (604, 932)], Уверенность: 0.00
Кадр 476: Данные: https://github.com/Cube-module, Координаты: [(585, 421), (1125, 421), (1110, 939), (596, 939)], Уверенность: 0.00
Кадр 477: Данные: https://github.com/Cube-module, Координаты: [(577, 427), (1114, 429), (1099, 942), (585, 947)], Уверенность: 0.00
Кадр 478: Данные: https://github.com/Cube-module, Координаты: [(564, 438), (1104, 438), (1091, 950), (577, 956)], Уверенность: 0.00
Кадр 479: Данные: https://github.com/Cube-module, Координаты: [(557, 443), (1095, 445), (1082, 958), (566, 962)], Уверенность: 0.00
Кадр 480: Данные: https://github.com/Cube-module, Координаты: [(548, 452), (1086, 453), (1074, 965), (558, 970)], Уверенность: 0.00
Кадр 481: Данные: https://github.com/Cube-module, Координаты: [(539, 460), (1079, 461), (1065, 972), (550, 977)], Уверенность: 0.00
Кадр 482: Данные: https://github.com/Cube-module, Координаты: [(530, 467), (1070, 469), (1058, 979), (543, 985)], Уверенность: 0.00
Кадр 483: Данные: https://github.com/Cube-module, Координаты: [(526, 474), (1062, 476), (1051, 985), (537, 990)], Уверенность: 0.00
Кадр 484: Данные: https://github.com/Cube-module, Координаты: [(520, 480), (1056, 481), (1047, 992), (531, 996)], Уверенность: 0.00
Кадр 485: Данные: https://github.com/Cube-module, Координаты: [(512, 484), (1051, 488), (1040, 996), (526, 1001)], Уверенность: 0.00
Кадр 486: Данные: https://github.com/Cube-module, Координаты: [(509, 492), (1046, 494), (1036, 1001), (521, 1006)], Уверенность: 0.00
Кадр 487: Данные: https://github.com/Cube-module, Координаты: [(505, 496), (1040, 498), (1032, 1005), (517, 1011)], Уверенность: 0.00
Кадр 488: Данные: https://github.com/Cube-module, Координаты: [(499, 499), (1036, 502), (1028, 1008), (514, 1013)], Уверенность: 0.00
Кадр 489: Данные: https://github.com/Cube-module, Координаты: [(497, 502), (1033, 504), (1025, 1010), (511, 1015)], Уверенность: 0.00
Кадр 490: Данные: https://github.com/Cube-module, Координаты: [(497, 505), (1030, 507), (1022, 1012), (507, 1017)], Уверенность: 0.00
Кадр 491: Данные: https://github.com/Cube-module, Координаты: [(492, 506), (1027, 508), (1020, 1012), (507, 1017)], Уверенность: 0.00
Кадр 492: Данные: https://github.com/Cube-module, Координаты: [(491, 505), (1026, 507), (1018, 1012), (506, 1017)], Уверенность: 0.00
Кадр 493: Данные: https://github.com/Cube-module, Координаты: [(491, 505), (1024, 506), (1019, 1012), (504, 1016)], Уверенность: 0.00
Кадр 494: Данные: https://github.com/Cube-module, Координаты: [(489, 504), (1022, 505), (1016, 1012), (502, 1014)], Уверенность: 0.00
Кадр 495: Данные: https://github.com/Cube-module, Координаты: [(489, 501), (1021, 503), (1015, 1005), (502, 1011)], Уверенность: 0.00
Кадр 496: Данные: https://github.com/Cube-module, Координаты: [(487, 497), (1021, 499), (1014, 1003), (501, 1008)], Уверенность: 0.00
Кадр 497: Данные: https://github.com/Cube-module, Координаты: [(488, 494), (1020, 496), (1014, 998), (502, 1003)], Уверенность: 0.00
Кадр 498: Данные: https://github.com/Cube-module, Координаты: [(487, 490), (1019, 491), (1013, 993), (501, 998)], Уверенность: 0.00
Кадр 499: Данные: https://github.com/Cube-module, Координаты: [(488, 484), (1018, 486), (1012, 988), (499, 993)], Уверенность: 0.00
Кадр 500: Данные: https://github.com/Cube-module, Координаты: [(487, 479), (1018, 481), (1012, 982), (501, 989)], Уверенность: 0.00
Кадр 501: Данные: https://github.com/Cube-module, Координаты: [(486, 474), (1017, 475), (1011, 982), (499, 984)], Уверенность: 0.00
Кадр 502: Данные: https://github.com/Cube-module, Координаты: [(484, 468), (1017, 471), (1010, 973), (499, 978)], Уверенность: 0.00
Кадр 503: Данные: https://github.com/Cube-module, Координаты: [(483, 463), (1016, 465), (1010, 968), (497, 974)], Уверенность: 0.00
Кадр 504: Данные: https://github.com/Cube-module, Координаты: [(484, 459), (1016, 461), (1010, 966), (496, 968)], Уверенность: 0.00
Кадр 505: Данные: https://github.com/Cube-module, Координаты: [(482, 451), (1016, 456), (1010, 962), (497, 964)], Уверенность: 0.00
Кадр 506: Данные: https://github.com/Cube-module, Координаты: [(484, 448), (1016, 450), (1010, 954), (498, 960)], Уверенность: 0.00
Кадр 507: Данные: https://github.com/Cube-module, Координаты: [(484, 444), (1017, 446), (1011, 950), (499, 955)], Уверенность: 0.00
Кадр 508: Данные: https://github.com/Cube-module, Координаты: [(486, 439), (1019, 441), (1013, 945), (499, 950)], Уверенность: 0.00
Кадр 509: Данные: https://github.com/Cube-module, Координаты: [(487, 432), (1021, 435), (1016, 943), (502, 944)], Уверенность: 0.00
Кадр 510: Данные: https://github.com/Cube-module, Координаты: [(490, 426), (1024, 428), (1017, 933), (506, 938)], Уверенность: 0.00
Кадр 511: Данные: https://github.com/Cube-module, Координаты: [(495, 421), (1026, 425), (1020, 931), (508, 933)], Уверенность: 0.00
Кадр 512: Данные: https://github.com/Cube-module, Координаты: [(496, 414), (1030, 417), (1023, 925), (511, 927)], Уверенность: 0.00
Кадр 513: Данные: https://github.com/Cube-module, Координаты: [(500, 410), (1033, 412), (1026, 917), (515, 923)], Уверенность: 0.00
Кадр 514: Данные: https://github.com/Cube-module, Координаты: [(503, 403), (1036, 406), (1030, 914), (518, 916)], Уверенность: 0.00
Кадр 515: Данные: https://github.com/Cube-module, Координаты: [(510, 400), (1038, 402), (1033, 904), (523, 911)], Уверенность: 0.00
Кадр 516: Данные: https://github.com/Cube-module, Координаты: [(512, 392), (1044, 397), (1038, 900), (528, 905)], Уверенность: 0.00
Кадр 517: Данные: https://github.com/Cube-module, Координаты: [(517, 388), (1048, 392), (1041, 894), (533, 899)], Уверенность: 0.00
Кадр 518: Данные: https://github.com/Cube-module, Координаты: [(524, 385), (1051, 387), (1045, 888), (538, 896)], Уверенность: 0.00
Кадр 519: Данные: https://github.com/Cube-module, Координаты: [(530, 381), (1055, 384), (1049, 883), (543, 891)], Уверенность: 0.00
Кадр 520: Данные: https://github.com/Cube-module, Координаты: [(533, 377), (1060, 383), (1053, 879), (549, 887)], Уверенность: 0.00
Кадр 521: Данные: https://github.com/Cube-module, Координаты: [(539, 375), (1064, 378), (1058, 876), (555, 883)], Уверенность: 0.00
Кадр 522: Данные: https://github.com/Cube-module, Координаты: [(545, 372), (1069, 378), (1062, 874), (561, 879)], Уверенность: 0.00
Кадр 523: Данные: https://github.com/Cube-module, Координаты: [(551, 371), (1074, 374), (1067, 872), (567, 877)], Уверенность: 0.00
Кадр 524: Данные: https://github.com/Cube-module, Координаты: [(561, 371), (1079, 374), (1073, 868), (574, 875)], Уверенность: 0.00
Кадр 525: Данные: https://github.com/Cube-module, Координаты: [(565, 370), (1085, 373), (1077, 866), (580, 873)], Уверенность: 0.00
Кадр 526: Данные: https://github.com/Cube-module, Координаты: [(572, 369), (1091, 372), (1083, 866), (588, 871)], Уверенность: 0.00
Кадр 527: Данные: https://github.com/Cube-module, Координаты: [(580, 367), (1097, 370), (1090, 862), (595, 869)], Уверенность: 0.00
Кадр 528: Данные: https://github.com/Cube-module, Координаты: [(587, 367), (1102, 370), (1095, 861), (602, 866)], Уверенность: 0.00
Кадр 529: Данные: https://github.com/Cube-module, Координаты: [(594, 367), (1109, 369), (1100, 858), (607, 865)], Уверенность: 0.00
Кадр 530: Данные: https://github.com/Cube-module, Координаты: [(601, 366), (1115, 369), (1106, 858), (616, 863)], Уверенность: 0.00
Кадр 531: Данные: https://github.com/Cube-module, Координаты: [(609, 366), (1121, 368), (1112, 856), (623, 861)], Уверенность: 0.00
Кадр 532: Данные: https://github.com/Cube-module, Координаты: [(616, 365), (1127, 367), (1117, 852), (630, 859)], Уверенность: 0.00
